"No.","Time","Source","Destination","Protocol","Length","Info"
"1003","203.249687","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=215697 Ack=19184 Win=71168 Len=1392"
"1004","203.249759","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=218481 Win=66816 Len=0"
"1005","203.395545","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=237822 Ack=1681 Win=69888 Len=1392"
"1006","203.395611","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=239214 Win=66816 Len=0 SLE=240606 SRE=241998"
"1007","203.459523","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1008","203.505459","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1009","203.505512","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=219873 Win=66816 Len=0 SLE=221265 SRE=222657"
"1010","203.596490","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=239214 Ack=1681 Win=69888 Len=1392"
"1011","203.596569","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=241998 Win=66816 Len=0"
"1012","203.635514","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1013","203.716488","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1014","203.716544","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 1009#1] 49544  >  443 [ACK] Seq=19184 Ack=219873 Win=66816 Len=0 SLE=224049 SRE=225441 SLE=221265 SRE=222657"
"1015","203.755511","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1016","203.755577","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 1009#2] 49544  >  443 [ACK] Seq=19184 Ack=219873 Win=66816 Len=0 SLE=224049 SRE=226833 SLE=221265 SRE=222657"
"1017","203.797482","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1018","203.797549","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=244782 Win=66816 Len=0"
"1019","203.883545","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=222657 Ack=19184 Win=71168 Len=1392"
"1020","203.883599","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1009#3] 49544  >  443 [ACK] Seq=19184 Ack=219873 Win=66816 Len=0 SLE=221265 SRE=226833"
"1021","203.915557","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1022","204.118859","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=246174 Win=66816 Len=0"
"1023","204.205963","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1024","204.206018","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1022#1] 49545  >  443 [ACK] Seq=1681 Ack=246174 Win=66816 Len=0 SLE=247566 SRE=248958"
"1025","204.239453","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1026","204.239508","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1022#2] 49545  >  443 [ACK] Seq=1681 Ack=246174 Win=66816 Len=0 SLE=247566 SRE=250350"
"1027","204.264636","192.168.43.3","69.171.250.60","TLSv1.3","181","Application Data"
"1028","204.413236","69.171.250.60","192.168.43.3","TCP","54","443  >  49544 [ACK] Seq=226833 Ack=19311 Win=71168 Len=0"
"1029","204.516419","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=219873 Ack=19311 Win=71168 Len=1392"
"1030","204.516490","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=226833 Win=66816 Len=0"
"1031","204.621100","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1032","204.670309","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1033","204.670373","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=229617 Win=66816 Len=0"
"1034","204.942377","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=246174 Ack=1681 Win=69888 Len=1392"
"1035","204.942455","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=250350 Win=66816 Len=0"
"1036","205.057377","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1037","205.088536","69.171.250.60","192.168.43.3","TCP","1446","443  >  49545 [ACK] Seq=251742 Ack=1681 Win=69888 Len=1392"
"1038","205.088617","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=253134 Win=66816 Len=0"
"1039","205.185347","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1040","205.280388","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1041","205.280444","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1033#1] 49544  >  443 [ACK] Seq=19311 Ack=229617 Win=66816 Len=0 SLE=232401 SRE=233793"
"1042","205.322305","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1043","205.322377","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=255918 Win=66816 Len=0"
"1044","205.381459","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=229617 Ack=19311 Win=71168 Len=1392"
"1045","205.381530","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19311 Ack=231009 Win=66816 Len=0 SLE=232401 SRE=233793"
"1046","205.415338","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1047","205.415392","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1043#1] 49545  >  443 [ACK] Seq=1681 Ack=255918 Win=66816 Len=0 SLE=257310 SRE=258702"
"1048","205.455387","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=255918 Ack=1681 Win=69888 Len=1392"
"1049","205.455466","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=258702 Win=66816 Len=0"
"1050","205.556319","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1051","205.556372","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1049#1] 49545  >  443 [ACK] Seq=1681 Ack=258702 Win=66816 Len=0 SLE=261486 SRE=262878"
"1052","205.608606","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=255918 Ack=1681 Win=69888 Len=1392"
"1053","205.608660","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 1049#2] 49545  >  443 [ACK] Seq=1681 Ack=258702 Win=66816 Len=0 SLE=255918 SRE=257310 SLE=261486 SRE=262878"
"1054","205.663371","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=258702 Ack=1681 Win=69888 Len=1392"
"1055","205.663446","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=260094 Win=66816 Len=0 SLE=261486 SRE=262878"
"1056","205.712453","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=260094 Ack=1681 Win=69888 Len=1392"
"1057","205.712531","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=262878 Win=66816 Len=0"
"1058","205.789423","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1059","205.986481","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=231009 Ack=19311 Win=71168 Len=1392"
"1060","205.986552","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=233793 Win=66816 Len=0"
"1061","205.988834","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=264270 Win=66816 Len=0"
"1062","206.083641","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1063","206.127306","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1064","206.127369","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1061#1] 49545  >  443 [ACK] Seq=1681 Ack=264270 Win=66816 Len=0 SLE=265662 SRE=267054"
"1065","206.181420","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1066","206.181484","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1061#2] 49545  >  443 [ACK] Seq=1681 Ack=264270 Win=66816 Len=0 SLE=265662 SRE=268446"
"1067","206.245548","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=264270 Ack=1681 Win=69888 Len=1392"
"1068","206.245616","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=268446 Win=66816 Len=0"
"1069","206.282860","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=235185 Win=66816 Len=0"
"1070","206.290461","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1071","206.410445","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1072","206.410509","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=271230 Win=66816 Len=0"
"1073","206.413517","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1074","206.413549","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1069#1] 49544  >  443 [ACK] Seq=19311 Ack=235185 Win=66816 Len=0 SLE=236577 SRE=237969"
"1075","206.543322","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1076","206.543377","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1072#1] 49545  >  443 [ACK] Seq=1681 Ack=271230 Win=66816 Len=0 SLE=272622 SRE=274014"
"1077","206.656345","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=271230 Ack=1681 Win=69888 Len=1392"
"1078","206.656415","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=274014 Win=66816 Len=0"
"1079","206.754202","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1080","206.953846","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=275406 Win=66816 Len=0"
"1081","207.073453","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1082","207.073507","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1080#1] 49545  >  443 [ACK] Seq=1681 Ack=275406 Win=66816 Len=0 SLE=276798 SRE=278190"
"1083","207.180376","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=275406 Ack=1681 Win=69888 Len=1392"
"1084","207.180447","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=278190 Win=66816 Len=0"
"1085","207.291638","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1086","207.357338","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1087","207.357401","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=280974 Win=66816 Len=0"
"1088","207.512446","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1089","207.586556","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1090","207.586623","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=283758 Win=66816 Len=0"
"1091","207.820334","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1092","207.917255","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1093","207.917319","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=286542 Win=66816 Len=0"
"1094","208.148380","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [PSH, ACK] Seq=235185 Ack=19311 Win=71168 Len=1392"
"1095","208.148451","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=237969 Win=66816 Len=0"
"1096","208.306255","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1097","208.365658","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1098","208.365713","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1093#1] 49545  >  443 [ACK] Seq=1681 Ack=286542 Win=66816 Len=0 SLE=292110 SRE=293502"
"1099","208.448477","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1100","208.448558","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=240753 Win=66816 Len=0"
"1101","208.522236","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=286542 Ack=1681 Win=69888 Len=1392"
"1102","208.522308","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=287934 Win=66816 Len=0 SLE=292110 SRE=293502"
"1103","208.602342","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1104","208.693209","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1105","208.693281","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=243537 Win=66816 Len=0"
"1106","208.768241","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=287934 Ack=1681 Win=69888 Len=1392"
"1107","208.768306","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=289326 Win=66816 Len=0 SLE=292110 SRE=293502"
"1108","208.825725","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=289326 Ack=1681 Win=69888 Len=1392"
"1109","208.825793","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=290718 Win=66816 Len=0 SLE=292110 SRE=293502"
"1110","208.922881","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1111","208.922947","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1105#1] 49544  >  443 [ACK] Seq=19311 Ack=243537 Win=66816 Len=0 SLE=244929 SRE=246321"
"1112","208.947421","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=243537 Ack=19311 Win=71168 Len=1392"
"1113","208.947490","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=246321 Win=66816 Len=0"
"1114","209.012270","69.171.250.60","192.168.43.3","TCP","1446","443  >  49544 [ACK] Seq=246321 Ack=19311 Win=71168 Len=1392"
"1115","209.027744","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=290718 Ack=1681 Win=69888 Len=1392"
"1116","209.027832","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=293502 Win=66816 Len=0"
"1117","209.092166","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1118","209.207181","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1119","209.207239","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19311 Ack=247713 Win=66816 Len=0 SLE=249105 SRE=250497"
"1120","209.291849","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=294894 Win=66816 Len=0"
"1121","209.296201","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1122","209.387186","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1123","209.387240","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 1119#1] 49544  >  443 [ACK] Seq=19311 Ack=247713 Win=66816 Len=0 SLE=251889 SRE=253281 SLE=249105 SRE=250497"
"1124","209.448477","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1125","209.448540","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 1119#2] 49544  >  443 [ACK] Seq=19311 Ack=247713 Win=66816 Len=0 SLE=251889 SRE=254673 SLE=249105 SRE=250497"
"1126","209.495839","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=296286 Win=66816 Len=0"
"1127","209.603251","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"1128","209.696249","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=250497 Ack=19311 Win=71168 Len=1392"
"1129","209.696303","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1119#3] 49544  >  443 [ACK] Seq=19311 Ack=247713 Win=66816 Len=0 SLE=249105 SRE=254673"
"1130","209.802835","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=297678 Win=66816 Len=0"
"1131","209.965224","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=247713 Ack=19311 Win=71168 Len=1392"
"1132","209.965297","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=254673 Win=66816 Len=0"
"1133","210.048067","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1134","210.048122","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1130#1] 49545  >  443 [ACK] Seq=1681 Ack=297678 Win=66816 Len=0 SLE=300462 SRE=301854"
"1135","210.177357","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1136","210.177427","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1132#1] 49544  >  443 [ACK] Seq=19311 Ack=254673 Win=66816 Len=0 SLE=256065 SRE=257457"
"1137","210.297995","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1138","210.298050","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1132#2] 49544  >  443 [ACK] Seq=19311 Ack=254673 Win=66816 Len=0 SLE=256065 SRE=258849"
"1139","210.375393","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=254673 Ack=19311 Win=71168 Len=1392"
"1140","210.375480","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=258849 Win=66816 Len=0"
"1141","210.440331","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1142","210.649833","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=260241 Win=66816 Len=0"
"1143","210.745132","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1144","210.745193","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 1142#1] 49544  >  443 [ACK] Seq=19311 Ack=260241 Win=66816 Len=0 SLE=261633 SRE=263025"
"1145","210.846088","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=260241 Ack=19311 Win=71168 Len=1392"
"1146","210.846162","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19311 Ack=263025 Win=66816 Len=0"
"1147","210.974502","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"1148","211.065670","192.168.43.3","69.171.250.60","TLSv1.3","115","Application Data"
"1149","211.152949","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=297678 Ack=1681 Win=69888 Len=1392"
"1150","211.153015","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=299070 Win=66816 Len=0 SLE=300462 SRE=301854"
"1151","211.191058","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
